,Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
2082,33,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,01 Nov 2019
2083,34,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1200,31 Oct 2019
2084,35,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1500,1200,30 Oct 2019
2085,36,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,1000,800,29 Oct 2019
2086,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,28 Oct 2019
2087,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,27 Oct 2019
2088,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,26 Oct 2019
2089,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1200,25 Oct 2019
2090,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,24 Oct 2019
2091,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1200,23 Oct 2019
2092,43,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,22 Oct 2019
2093,44,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,21 Oct 2019
2094,45,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1200,19 Oct 2019
2095,46,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,500,500,04 Mar 2019
2096,47,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,02 Mar 2019
2097,48,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,900,01 Mar 2019
2098,49,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,26 Feb 2019
2099,50,Muktsar,Giddarbaha,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,25 Feb 2019
2100,1,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,760,700,19 Nov 2019
2101,2,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,800,790,18 Nov 2019
2102,3,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,710,700,17 Nov 2019
2103,4,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,800,750,16 Nov 2019
2104,5,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,780,780,15 Nov 2019
2105,6,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,770,770,14 Nov 2019
2106,7,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,800,770,13 Nov 2019
2107,8,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,840,800,12 Nov 2019
2108,9,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,800,11 Nov 2019
2109,10,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,800,700,10 Nov 2019
2110,11,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,2000,2000,2000,15 Nov 2019
2111,12,Kangra,Kangra(Jaisinghpur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1300,1300,08 Nov 2019
2112,13,Kangra,Kangra(Jaisinghpur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,1000,07 Nov 2019
2113,14,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1400,19 Nov 2019
2114,15,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1600,1500,18 Nov 2019
2115,16,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1500,16 Nov 2019
2116,17,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1500,15 Nov 2019
2117,18,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,800,1000,900,08 Nov 2019
2118,19,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,800,1000,900,07 Nov 2019
2119,20,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,800,1000,900,06 Nov 2019
2120,21,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,800,1000,900,05 Nov 2019
2121,22,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,800,900,850,04 Nov 2019
2122,23,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1000,1200,1200,19 Nov 2019
2123,24,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1000,1200,1200,18 Nov 2019
2124,25,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1000,1200,1200,17 Nov 2019
2125,26,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,1000,16 Nov 2019
2126,27,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,1000,15 Nov 2019
2127,28,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,700,800,800,14 Nov 2019
2128,29,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1000,1200,1200,13 Nov 2019
2129,30,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1000,1200,1200,12 Nov 2019
2130,31,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1000,1200,1200,11 Nov 2019
2131,32,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1000,1200,1200,10 Nov 2019
2132,33,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1000,1200,1200,09 Nov 2019
2133,34,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,1000,08 Nov 2019
2134,35,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,1000,07 Nov 2019
2135,36,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,900,900,19 Nov 2019
2136,37,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,800,800,18 Nov 2019
2137,38,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,900,800,17 Nov 2019
2138,39,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,800,800,13 Nov 2019
2139,40,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,09 Nov 2019
2140,41,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,08 Nov 2019
2141,42,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,900,900,04 Nov 2019
2142,43,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1000,800,19 Nov 2019
2143,44,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,900,700,18 Nov 2019
2144,45,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,800,700,17 Nov 2019
2145,46,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,600,16 Nov 2019
2146,47,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,900,800,13 Nov 2019
2147,48,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,900,700,12 Nov 2019
2148,49,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,900,800,11 Nov 2019
2149,50,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,900,900,900,08 Nov 2019
2150,1,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,630,700,630,05 Dec 2019
2151,2,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,570,800,630,04 Dec 2019
2152,3,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,770,700,03 Dec 2019
2153,4,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,750,800,800,02 Dec 2019
2154,5,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,660,700,660,01 Dec 2019
2155,6,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,680,700,680,30 Nov 2019
2156,7,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,810,600,29 Nov 2019
2157,8,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,800,28 Nov 2019
2158,9,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,650,700,650,27 Nov 2019
2159,10,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,800,700,26 Nov 2019
2160,11,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,670,700,700,25 Nov 2019
2161,12,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,800,700,23 Nov 2019
2162,13,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,680,700,680,22 Nov 2019
2163,14,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,700,700,21 Nov 2019
2164,15,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,780,20 Nov 2019
2165,16,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2200,1500,05 Dec 2019
2166,17,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2500,1500,04 Dec 2019
2167,18,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,2000,2000,2000,27 Nov 2019
2168,19,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,2000,2000,2000,21 Nov 2019
2169,20,Kangra,Kangra(Jaisinghpur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,1600,1600,27 Nov 2019
2170,21,Kangra,Kangra(Jassour),Indian Colza(Sarson),Other,FAQ,500,600,550,27 Nov 2019
2171,22,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1450,05 Dec 2019
2172,23,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1450,04 Dec 2019
2173,24,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1450,03 Dec 2019
2174,25,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1450,02 Dec 2019
2175,26,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1500,30 Nov 2019
2176,27,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1500,29 Nov 2019
2177,28,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1500,28 Nov 2019
2178,29,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1500,27 Nov 2019
2179,30,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1500,26 Nov 2019
2180,31,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1500,25 Nov 2019
2181,32,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1500,23 Nov 2019
2182,33,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1500,22 Nov 2019
2183,34,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1500,21 Nov 2019
2184,35,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1600,1500,20 Nov 2019
2185,36,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,1000,05 Dec 2019
2186,37,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,1000,04 Dec 2019
2187,38,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,1000,03 Dec 2019
2188,39,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,1000,02 Dec 2019
2189,40,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,1000,01 Dec 2019
2190,41,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,1000,30 Nov 2019
